status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
6250307292_10156865483582293,"b""Decades of emissions, leaks and explosions have left this Texas community's residents distrustful and complaining of serious health problems. Some have a way out of Hillcrest. Others don't.""","b'In Corpus Christi, a community cornered'",link,http://www.washingtonpost.com/sf/local/2017/10/21/in-the-shadows-of-refinery-row-a-parable-of-redevelopment-and-race/?utm_term=.4ac2a0765973&tid=sm_fb,10/21/17 19:59,109,19,28,50,0,5,0,39,15,0,-0.457627119,sf
6250307292_10156865346337293,"b'About 1,200 in Florida paid their respects to one of four soldiers ambushed in Niger earlier this month.'","b'Funeral held for Sgt. La David Johnson, fallen soldier caught in Trump call controversy'",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/21/funeral-held-for-sgt-la-david-johnson-fallen-soldier-caught-in-trump-call-controversy/?tid=sm_fb,10/21/17 19:30,2203,83,109,732,175,5,0,1282,9,0,-0.379333787,news
6250307292_10156864022567293,"b'A NASA researcher proposed the idea back in 1971. But the lava tunnels of the moon, like the mythical canals of Mars, have proved elusive \xe2\x80\x94 until now.'","b'A newly discovered moon tunnel could be the perfect place for a colony, scientists say'",link,https://www.washingtonpost.com/news/speaking-of-science/wp/2017/10/21/a-newly-discovered-moon-tunnel-could-be-the-perfect-place-for-a-colony-scientists-say/?tid=sm_fb&utm_term=.afc26b725020,10/21/17 19:00,553,34,122,447,22,77,6,1,0,0,0.127358491,news
6250307292_10156865065182293,"b""The 86-year-old's family says he wouldn't hurt anyone. Police say he assumed a fighting stance, and they were keeping him from running into traffic.""","b""Police used a Taser on a granddad, who's now in intensive care. They say it was for his safety.""",link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/21/police-used-a-taser-on-a-granddad-whos-now-in-intensive-care-they-say-it-was-for-his-safety/?tid=sm_fb,10/21/17 18:30,1732,223,317,204,2,74,4,357,1091,0,-0.471858639,news
6250307292_10156864216507293,"b'The first lady said that she hoped the dress would be ""one of many great beginnings to our family\'s history here in Washington D.C.""'",b'Melania Trump donates her inaugural ball gown to the Smithsonian',link,https://www.washingtonpost.com/news/reliable-source/wp/2017/10/20/melania-trump-donates-her-inaugural-ball-gown-to-the-smithsonian/?tid=sm_fb&utm_term=.a04fdc0d1ca9,10/21/17 18:30,2304,898,57,620,36,30,1220,48,350,0,0.254750594,news
6250307292_10156862825167293,b'Bush oversaw the return of thousands of troops in flag-draped caskets during his presidency. He has made an effort to learn the history and family details of each veteran he encounters.',"b""Analysis | 'We're not just random people': How George W. Bush connected with those he sent to war""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/21/were-not-just-random-people-how-george-w-bush-connected-with-those-he-sent-to-war/?tid=sm_fb&utm_term=.8c7b6e41a5a9,10/21/17 18:00,8087,245,868,6762,1003,251,4,45,22,0,0.354716981,news
6250307292_10156864659212293,"b""The statement has raised eyebrows from many who have suggested there was a racial element to singling Nyong'o out, while remaining silent or issuing generic denials regarding his more than 40 other accusers.""","b""Harvey Weinstein, accused by dozens, specifically disputes Lupita Nyong'o's harassment claims""",link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/10/21/harvey-weinstein-accused-by-dozens-specifically-disputes-lupita-nyongos-harassment-claims/?utm_term=.df18937c350c&tid=sm_fb,10/21/17 17:30,1411,106,159,472,7,110,7,26,789,0,-0.426517572,news
6250307292_10156864711552293,"b""President Trump, unlike Weinstein, has been able to deflect his accusers' claims \xe2\x80\x94 despite a video in which he was heard bragging about the kind of behavior some of them alleged.""","b""'My pain is everyday': After Weinstein's fall, Trump accusers wonder why not him""",link,https://www.washingtonpost.com/politics/my-pain-is-everyday-after-weinsteins-fall-trump-accusers-wonder-why-not-him/2017/10/21/bce67720-b585-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.2985e642dc3a,10/21/17 17:00,6082,262,1346,3342,16,55,16,1117,1536,0,-0.478284672,politics
6250307292_10156864434142293,"b'The tweet capped off a week that began with President Trump falsely claiming that past presidents didn\'t call Gold Star families and that he called the families of ""virtually everybody"" killed in action.'","b""Trump calls Rep. Wilson 'wacky,' stoking the controversy over condolence calls""",link,https://www.washingtonpost.com/politics/trump-calls-rep-wilson-wacky-stoking-the-controversy-over-condolence-calls/2017/10/21/5b3aaf6c-b695-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.e7e706be3640,10/21/17 16:45,753,312,56,126,7,37,25,32,526,0,-0.419457735,politics
6250307292_10156864518812293,"b'Facebook acknowledges they made mistakes during the 2016 campaign, including selling more than $100,000 in ads to Russia.\n\nTrump says that\'s nothing compared to money spent on ""fake news.""'","b""Trump says Russian-bought Facebook ads were 'tiny' compared with U.S. 'fake news'""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/21/trump-says-russian-bought-facebook-ads-were-tiny-compared-with-u-s-fake-news/?utm_term=.ce16522f9409&tid=sm_fb,10/21/17 16:30,1677,691,218,284,12,81,464,34,802,0,-0.129217516,news
6250307292_10156864462042293,b'The disgraced Fox News star reportedly settled a $32 million sexual harassment allegation months before his contract was renewed.',"b""Report: Bill O'Reilly settled sixth sexual harassment claim for $32 million.""",link,https://www.washingtonpost.com/lifestyle/style/bill-oreilly-settled-sixth-sexual-harassment-claim-for-32-million/2017/10/21/ff34b24c-b68c-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.2c44637c8b94,10/21/17 15:58,2480,321,566,577,5,562,120,55,1161,0,-0.286652654,lifestyle
6250307292_10156863970737293,"b'The outcry centered around one primary point: Can you be a goodwill ambassador if the world widely regards you as a violent, tyrannical despot?'","b""Robert Mugabe, under sanction for human rights abuses, is named a WHO 'goodwill ambassador'""",link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/21/robert-mugabe-under-sanction-for-human-rights-abuses-is-named-a-who-goodwill-ambassador/?utm_term=.e65136a5c1e1&tid=sm_fb,10/21/17 15:00,751,131,111,146,3,147,39,23,393,0,-0.309090909,news
6250307292_10156864157517293,"b'A former ethics official raised immediate concerns about the arrangement, suggesting that it is rife with potential conflicts.'","b""Trump pledges at least $430,000 of his own money to help cover aides' legal costs related to Russia probes""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/21/trump-pledges-to-spend-at-least-430000-of-his-own-money-to-cover-aides-legal-costs-related-to-russia-probes/?utm_term=.a329d445b933&tid=sm_fb,10/21/17 14:34,4403,1102,1117,1229,18,483,764,51,1858,0,-0.177536232,news
6250307292_10156863937157293,"b'""As women leaders in politics ... you might assume our experience has been different. It has not.""'","b'Senators say #MeToo: McCaskill, others share their stories of sexual harassment'",link,https://www.washingtonpost.com/news/powerpost/wp/2017/10/21/senators-say-metoo-mccaskill-others-share-their-stories-of-sexual-harassment/?utm_term=.55faee10caf8,10/21/17 14:00,1019,41,104,652,57,23,1,269,17,0,-0.310626703,news
6250307292_10156863789082293,"b'""I was shocked when I heard the statement and shocked that a president of the United States could be so callous and cavalier toward a grieving young wife and mother.""'","b""Rep. Frederica Wilson details the problems with Trump's condolence call and the Kelly clean up""",link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/21/qa-rep-frederica-wilson-details-the-problems-with-trumps-condolence-call-and-the-kelly-clean-up/?utm_term=.602856123381&tid=sm_fb,10/21/17 13:30,1591,270,113,1203,97,14,13,229,35,0,-0.198453608,news
6250307292_10156863582027293,"b'Playboy received some negative comments on social media for its choice to allow a transgender playmate, but the magazine stood firm.'","b""Ines Rau named Playboy's first transgender Playmate""",link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/10/21/ines-rau-named-playboys-first-transgender-playmate/?tid=sm_fb&utm_term=.9a0c94a2545f,10/21/17 13:00,2086,355,92,1682,277,39,54,8,26,0,0.367574257,news
6250307292_10156863398732293,b'The documents rescinded this month clarified the rights of disabled students in a number of areas.',b'DeVos rescinds 72 guidance documents outlining rights for disabled students',link,https://www.washingtonpost.com/news/education/wp/2017/10/21/devos-rescinds-72-guidance-documents-outlining-rights-for-disabled-students/?utm_term=.c708c07ecc41&tid=sm_fb,10/21/17 12:30,20105,1393,10822,1329,13,888,26,1872,15977,0,-0.474275671,news
6250307292_10156863351832293,"b""Kelly's defense of President Trump turned into a lecture on how Americans do not understand the military community's sacrifice.\n\nIt alarmed some who study relations between the military and society.""","b""For some veterans, John Kelly's remarks add to a worrying military-civilian divide""",link,https://www.washingtonpost.com/world/national-security/for-some-veterans-john-kellys-remarks-add-to-a-worrying-military-civilian-divide/2017/10/21/62c944ce-b667-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.12b746b6c59d,10/21/17 12:00,1649,306,237,898,8,70,7,232,434,0,-0.433422104,world
6250307292_10156863374867293,"b'""He has no earthly idea whether he\'s coming or going, just like it was when he was president of the United States,"" Bannon said of Former President George W. Bush.'","b""'He embarrassed himself': Bannon takes fierce aim at Bush after speech seen as critical of Trump""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/21/stephen-bannon-takes-fierce-aim-at-george-w-bush-in-wake-of-speech-seen-as-critical-of-president-trump/?utm_term=.1b7486139ec5&tid=sm_fb,10/21/17 11:30,1257,791,106,192,15,54,260,23,713,0,-0.216431925,news
6250307292_10156863080342293,"b""From The Post's Editorial Board: In trying to make a point about not politicizing soldiers' deaths, John Kelly got his facts wrong. Now he needs to set the record straight.""",b'Opinion | John Kelly owes the congresswoman an apology',link,https://www.washingtonpost.com/opinions/john-kelly-owes-the-congresswoman-an-apology/2017/10/20/c81205e2-b5c1-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.f4797268cc37,10/21/17 11:00,7703,793,1647,6924,248,62,55,76,338,0,-0.071245186,opinions
6250307292_10156862692637293,"b'""Didn\'t the FBI and CIA have plenty of evidence that he was a threat before the assassination? If they had acted on that evidence, maybe it wouldn\'t have taken place.""'",b'New Kennedy assassination documents: What will they tell us?',link,https://www.washingtonpost.com/news/retropolis/wp/2017/10/21/will-trump-release-the-final-jfk-assassination-documents-a-deadline-looms-pressure-grows/?tid=sm_fb&utm_term=.5e02e0a91a37,10/21/17 10:30,378,165,101,271,3,40,3,57,4,0,-0.257009346,news
6250307292_10156862927842293,"b""Trump and Bannon's evolving partnership, described by nine White House aides, is nuanced, combining tension with affection and, for now at least, is mutually beneficial.""","b""'The president's wingman': Absent in the West Wing, Bannon stays close to Trump""",link,https://www.washingtonpost.com/politics/the-presidents-wingman-absent-in-the-west-wing-bannon-stays-close-to-trump/2017/10/20/85c45c3a-b4e0-11e7-be94-fabb0f1e9ffb_story.html?utm_term=.86318d2b7ffa&tid=sm_fb,10/21/17 10:03,357,144,58,76,3,9,16,27,226,0,-0.416370107,politics
6250307292_10156862664282293,b'We teamed up with the Center for Investigative Reporting and 60 Minutes to dive into the story of how millions of pain pills swamped parts of the country during the opioid epidemic.',b'Listen: Reveal podcast on the DEA and the opioid epidemic',link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/21/listen-reveal-podcast-on-the-dea-and-the-opioid-epidemic/&tid=sm_fb/,10/21/17 9:45,99,13,23,63,2,12,0,5,17,0,-0.277777778,news
6250307292_10156862203777293,"b'One critic called the clip ""22 nearly unbearable seconds.""'","b""Megyn Kelly tries dancing for ratings as her 'Today' show continues to falter""",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/20/megyn-kelly-tries-dancing-for-ratings-as-her-today-show-continues-to-falter/?utm_term=.6a40536ae7fd&tid=sm_fb,10/21/17 9:30,4257,1031,196,1271,30,202,2657,65,32,0,0.433690556,news
6250307292_10156862359397293,b'Mistakes were made on top of mistakes on top of mistakes.',b'Analysis | The cascade of missteps that turned one White House error into a messy week',link,https://www.washingtonpost.com/news/politics/wp/2017/10/21/the-cascade-of-missteps-that-turned-one-white-house-error-into-a-messy-week/?utm_term=.924373df3332&tid=sm_fb,10/21/17 9:00,1678,317,229,964,6,70,212,84,342,0,-0.145658263,news
6250307292_10156862527442293,"b'In recent days, government agencies were urging the president not to release some of the documents.'",b'Trump plans to release JFK assassination documents despite concerns from federal agencies',link,https://www.washingtonpost.com/local/trump-plans-to-release-of-jfk-assassination-documents-despite-concerns-from-federal-agencies/2017/10/21/d036cf36-b65d-11e7-9e58-e6288544af98_story.html?utm_term=.1a47541e964a&tid=sm_fb,10/21/17 8:46,3129,1061,1078,1872,67,574,88,72,456,0,-0.148369133,local
6250307292_10156862278632293,"b'She\'s ""killing the Democrat Party!"" President Trump tweeted.'","b""Trump takes another shot at 'wacky' Florida congresswoman who criticized his condolence call""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/21/trump-takes-another-shot-at-wacky-florida-congresswoman-who-criticized-his-condolence-call/?utm_term=.9042a9ddd521&tid=sm_fb,10/21/17 8:30,2318,942,156,268,8,60,502,81,1399,0,-0.236585366,news
6250307292_10156856805882293,"b'""In those moments, I revert to a scared college freshman, waking up in my extra-long twin bed covered in my own vomit, realizing my underwear is missing.""'",b'Perspective | What happens when the man who assaulted me pops up on Tinder',link,https://www.washingtonpost.com/news/soloish/wp/2017/10/20/what-happens-when-the-man-who-assaulted-me-pops-up-on-tinder/?tid=sm_fb&utm_term=.6eaae8243d18,10/21/17 8:00,435,37,40,146,5,7,0,218,59,0,-0.470588235,news
6250307292_10156857930277293,"b'""Way beyond the McCarthyism"": Many Russian immigrants support Trump against allegations of collusion.'","b'Russian Americans divided over Trump, fear another Cold War'",link,https://www.washingtonpost.com/national/russian-americans-divided-over-trump-fear-another-cold-war/2017/10/20/9333b79c-aee8-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.02020f32e613,10/21/17 7:00,168,98,20,66,2,24,15,11,50,0,-0.215686275,national
6250307292_10156857924047293,"b""Two division titles in two seasons evidently isn't good enough, but those who can do better don't come around often.""",b'Perspective | Maybe the Nationals will find a better manager than Dusty Baker. Good luck trying.',link,https://www.washingtonpost.com/sports/maybe-the-nationals-will-find-a-better-manager-than-dusty-baker-good-luck-trying/2017/10/20/9ee6387c-b5b8-11e7-a908-a3470754bbb9_story.html?tid=sm_fb&utm_term=.513371ac365c,10/21/17 6:00,119,37,11,84,0,10,2,14,9,0,-0.3,sports
